ver_format,fmt_opt,app,ver_app,device_id,tick,date,time,device,s_0,s_1,s_2,s_3,s_d0,s_d1,s_d2,s_t0,s_h0,gps_lat,gps_lon,gps_fix,gps_num,gps_alt
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1513799202,2017-12-21,03:46:42,Taichung99,36,100,1,0,6,7,5,15.75,100,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
3,1,AirBox,0.35.0,74DA3895C55A,1494470190,2017-05-11,10:36:30,Taichung99,1621,100,1,0,47,62,33,32.25,73,24.308,120.704,1,9,2
